1743184277.716,-0.6164,1.1679,0.3948,-1.9981
1743184277.733,-0.6164,1.1679,0.3948,-1.9982
1743184277.741,-0.6164,1.1679,0.3948,-1.9982
1743184277.759,-0.6164,1.1679,0.3948,-1.9981
1743184277.783,-0.6164,1.1679,0.3948,-1.9982
1743184277.800,-0.6164,1.1679,0.3948,-1.9982
1743184277.816,-0.6164,1.1679,0.3948,-1.9981
1743184277.833,-0.6164,1.1679,0.3948,-1.9981
1743184277.850,-0.6164,1.1679,0.3948,-1.9981
1743184277.866,-0.6164,1.1679,0.3948,-1.9981
1743184277.883,-0.6164,1.1679,0.3948,-1.9981
1743184277.899,-0.6164,1.1679,0.3948,-1.9982
1743184277.917,-0.6164,1.1679,0.3948,-1.9981
1743184277.932,-0.6164,1.1679,0.3948,-1.9981
1743184277.943,-0.6164,1.1679,0.3948,-1.9982
1743184277.965,-0.6164,1.1679,0.3948,-1.9981
1743184277.985,-0.6164,1.1679,0.3948,-1.9981
1743184277.999,-0.6164,1.1679,0.3948,-1.9981
1743184278.016,-0.6164,1.1679,0.3948,-1.9982
1743184278.033,-0.6164,1.1679,0.3948,-1.9981
1743184278.049,-0.6164,1.1679,0.3948,-1.9982
1743184278.066,-0.6164,1.1680,0.3949,-1.9982
1743184278.082,-0.6162,1.1684,0.3949,-1.9979
1743184278.100,-0.6157,1.1693,0.3949,-1.9972
1743184278.116,-0.6148,1.1710,0.3950,-1.9967
1743184278.125,-0.6142,1.1720,0.3950,-1.9964
1743184278.151,-0.6118,1.1761,0.3950,-1.9968
1743184278.158,-0.6107,1.1778,0.3950,-1.9970
1743184278.183,-0.6075,1.1828,0.3950,-1.9975
1743184278.200,-0.6054,1.1862,0.3951,-1.9978
1743184278.217,-0.6033,1.1894,0.3951,-1.9985
1743184278.233,-0.6016,1.1924,0.3952,-1.9990
1743184278.251,-0.5999,1.1953,0.3953,-1.9988
1743184278.265,-0.5983,1.1981,0.3952,-1.9981
1743184278.283,-0.5969,1.2005,0.3952,-1.9974
1743184278.299,-0.5956,1.2025,0.3955,-1.9970
1743184278.316,-0.5945,1.2040,0.3956,-1.9968
1743184278.334,-0.5936,1.2051,0.3955,-1.9969
1743184278.350,-0.5930,1.2061,0.3955,-1.9972
1743184278.366,-0.5927,1.2067,0.3954,-1.9972
1743184278.384,-0.5928,1.2068,0.3955,-1.9971
1743184278.401,-0.5929,1.2068,0.3956,-1.9971
1743184278.417,-0.5930,1.2067,0.3955,-1.9975
1743184278.433,-0.5929,1.2066,0.3954,-1.9980
1743184278.449,-0.5929,1.2064,0.3954,-1.9983
1743184278.468,-0.5930,1.2062,0.3955,-1.9981
1743184278.483,-0.5932,1.2061,0.3955,-1.9977
